340.0	96
341.7770034843206	97
343.5540069686411	96
345.33101045296166	97
347.10801393728224	97
348.8850174216028	96
350.6620209059233	97
352.4390243902439	96
354.2160278745645	95
355.993031358885	96
357.77003484320556	96
359.54703832752614	99
361.3240418118467	97
363.10104529616723	95
364.8780487804878	97
366.6550522648084	95
368.43205574912895	98
370.20905923344947	97
371.98606271777004	97
373.7630662020906	98
375.54006968641113	97
377.3170731707317	96
379.0940766550523	97
380.8710801393728	96
382.64808362369337	97
384.42508710801394	98
386.2020905923345	96
387.97909407665503	98
389.7560975609756	96
391.5331010452962	96
393.31010452961675	99
395.08710801393727	96
396.86411149825784	98
398.6411149825784	98
400.41811846689893	96
402.1951219512195	98
403.9721254355401	95
405.7491289198606	96
407.52613240418117	99
409.30313588850174	96
411.0801393728223	97
412.8571428571429	98
414.6341463414634	95
416.411149825784	99
418.18815331010455	97
419.96515679442507	98
421.74216027874564	100
423.5191637630662	97
425.29616724738673	98
427.0731707317073	97
428.8501742160279	96
430.62717770034845	99
432.404181184669	97
434.18118466898954	96
435.9581881533101	99
437.7351916376307	96
439.5121951219512	98
441.2891986062718	99
443.06620209059236	96
444.8432055749129	100
446.62020905923345	98
448.397212543554	96
450.17421602787454	99
451.9512195121951	95
453.7282229965157	97
455.50522648083626	98
457.28222996515683	97
459.05923344947735	98
460.8362369337979	96
462.6132404181185	95
464.390243902439	98
466.1672473867596	97
467.94425087108016	98
469.7212543554007	97
471.49825783972125	98
473.2752613240418	98
475.05226480836234	99
476.82926829268297	98
478.6062717770035	100
480.38327526132406	102
482.16027874564463	112
483.93728222996515	119
485.7142857142857	127
487.4912891986063	136
489.2682926829268	141
491.0452961672474	149
492.82229965156796	152
494.5993031358885	150
496.37630662020905	150
498.1533101045296	142
499.93031358885014	137
501.70731707317077	137
503.4843205574913	128
505.26132404181186	120
507.03832752613243	111
508.81533101045295	101
510.5923344947735	100
512.3693379790941	98
514.1463414634146	96
515.9233449477351	99
517.7003484320558	99
519.4773519163763	98
521.2543554006969	99
523.0313588850174	98
524.808362369338	99
526.5853658536586	98
528.3623693379791	98
530.1393728222997	100
531.9163763066202	98
533.6933797909408	96
535.4703832752614	100
537.2473867595819	97
539.0243902439024	100
540.801393728223	99
542.5783972125436	97
544.3554006968641	100
546.1324041811847	97
